training_loss,validation_loss,test_loss
0.7811267546056646,0.8264413154230709,0.9274482155839602
0.7283592042801654,0.7475211999453275,0.7614578507840634
0.6871647324116357,0.7034676375642287,0.7385174366335074
0.6613829490456697,0.7808927089239643,0.7626662676533064
0.6463450698132536,0.7102889061897202,0.7684100379546484
0.613113955405038,0.6704855395101867,0.6820108186453581
0.6047943590159437,0.7078704773654453,0.7004940251509348
0.6033728485185225,0.6978597135604483,0.7150087706744671
0.5968314354365643,0.6499022654859365,0.6708241558323303
0.595066158166897,0.6716084308856356,0.700039400284489
0.5927838299060817,0.6407207964664012,0.6761239383369684
0.592869082894341,0.6603859280260791,0.6939976612726847
0.5905161305305968,0.6570377748756282,0.679792123908798
0.5889307202161413,0.6510344291089383,0.6757678400725127
0.5843318453206953,0.6531900265707379,0.6793990484128396
0.5840446590981653,0.6512767256493062,0.6783435673763355
