training_loss,validation_loss,test_loss
0.7823944124764046,0.7499151604365458,0.9055159802238146
0.72119761756168,0.7317697966257027,0.7922693714499474
0.6861169171906942,0.6868791306572678,0.7842748746275902
0.65847435285362,0.6942534261440809,0.7356031722078721
0.636471463960752,0.6713745985674647,0.7629796187082927
0.6096872654207776,0.6876166132567203,0.7107171181589365
0.6012540093037935,0.6714476284991323,0.7755457376440366
0.570804076467072,0.6731119101158286,0.6944279217471679
0.5625231910942007,0.6990427546928414,0.7214238080506523
0.550917365143191,0.6744282487285348,0.6861733188852668
