training_loss,validation_loss,test_loss
0.8065574138829138,0.7443118843093383,1.0173698037862777
0.7414948473297125,0.7002076786176293,0.917180522531271
0.7122877912216745,0.7023731455602477,1.0366127339502176
0.6910032463812195,0.6554902333073911,0.9146792950729529
0.6641627276497605,0.6821893272278583,1.0179043263196945
0.6450938598409427,0.6238434012089156,0.8458347809811433
0.6315895400084226,0.60807680503457,0.8054527500023444
0.619730327624531,0.6157678026804881,0.8798984739929437
0.6113733409088006,0.6042879248878598,0.7175361623366674
0.6040207219796371,0.6123000066562564,0.7860845399399599
0.5967892978043683,0.6277838200330734,0.8821228658159573
0.5603861991085309,0.5792839023391757,0.7696523876239856
0.5521581709566238,0.5833997221383374,0.7853121644506852
0.5499271340091276,0.5947949253022671,0.8477789264172315
0.5346745476126671,0.583634267107839,0.8045915065954129
0.5381137134210594,0.5767003743192264,0.7739477347582578
0.537349591015187,0.5819479714980168,0.8067009892314673
0.5262060111009441,0.5792073607774435,0.7969569829603036
0.5284594608454314,0.5784194466484859,0.789796981215477
0.5241538847887278,0.5787125205769476,0.7914745346953471
0.532555298665456,0.5784735941056129,0.7902864174296459
