training_loss,validation_loss,test_loss
0.8037687361701927,0.773225919071552,0.906073547154665
0.756108790701997,0.7432783045599946,0.8610437698662281
0.7254425536643351,0.7307991026777082,0.8547915255029996
0.7023381837272802,0.7074063626010861,0.8915238000452519
0.6797845517573631,0.6899440880634088,0.8370527021586895
0.662724425480495,0.742218895493883,0.8514730075995127
0.6539380647967347,0.6852483956423481,0.8196184645096461
0.6330700898790254,0.7684523215995426,0.9061355460435152
0.6177029905560534,0.6778554854403555,0.7331813470770915
0.6083660201392079,0.6583934620154642,0.7612784186999003
0.6024603297422945,0.7129975072380188,0.8715220282475153
0.5897969281202001,0.6866656516109948,0.799252222230037
0.5573528448812071,0.6731446165162905,0.7158257075895865
0.5441204680179337,0.6683737125940028,0.7789364823450645
0.533961254097851,0.6608006090453241,0.7343536977966626
