training_loss,validation_loss,test_loss
0.8016755873980248,0.7672744258842638,0.9758283011615276
0.7552691569172703,0.7554245932703525,0.8541039697825908
0.728890241000109,0.6877364081750929,0.8302652798593044
0.6948657583082671,0.7264936492506382,0.8892815858125687
0.6603136830097807,0.6549975642588286,0.7559121760229269
0.6484587172425427,0.7068215323760446,0.9222702413797379
0.6087193670064475,0.7045210569899166,0.9065585003544887
0.5299857349456412,0.636130440980196,0.701051730538408
0.5105483860552179,0.6825524373392088,0.7681133474533757
0.479072829708457,0.6652871700316931,0.6917485650007923
0.4353157678141003,0.6895632682516512,0.7402755344907442
0.427194090147989,0.6838542317097958,0.7219427257776261
0.4081116836040025,0.6815704049591997,0.7328766553973158
